segment_id,chord_type,rootoffset,globalkey
0,M,0,E
1,Mm7,1,E
2,M,0,E
3,M,5,E
4,m,2,E
5,M,4,E
6,M,0,E
7,Mm7,1,E
8,M,0,E
9,M,5,E
10,m,2,E
11,M,4,E
12,m,3,E
13,M,5,E
14,M,1,E
15,m,0,E
16,m,4,E
17,Mm7,5,E
18,m,4,E
19,Mm7,5,E
20,M,5,E
21,Mm7,5,E
22,M,5,E
23,Mm7,5,E
24,M,0,E
25,Mm7,1,E
26,M,0,E
27,M,5,E
28,Mm7,2,E
29,M,1,E
30,M,2,E
31,Mm7,1,E
32,M,0,E
33,M,1,E
34,Mm7,1,E
35,M,0,E
36,M,5,E
37,Mm7,2,E
38,M,1,E
39,M,2,E
40,Mm7,1,E
41,M,0,E
42,Mm7,1,E
43,M,0,E
44,Mm7,1,E
45,M,0,E
46,M,5,E
47,M,0,E
48,M,5,E
49,Mm7,2,E
50,M,1,E
51,Mm7,1,E
52,M,0,E
53,Mm7,1,E
54,M,0,E
55,Mm7,1,E
56,M,0,E
57,Mm7,1,E
58,M,0,E
59,Mm7,1,E
60,M,0,E
61,Mm7,1,E
62,M,0,E
63,Mm7,1,E
64,M,0,E
65,Mm7,1,E
66,M,0,E
67,Mm7,1,E
68,M,0,E
69,m,0,E
70,M,0,E
71,Mm7,1,E
72,M,0,E
73,Mm7,1,E
74,M,0,E
75,Mm7,1,E
76,M,0,E
77,Mm7,1,E
78,M,0,E
79,Mm7,1,E
80,M,0,E
81,Mm7,1,E
82,M,0,E
83,Mm7,1,E
84,M,0,E
85,Mm7,1,E
86,M,0,E
87,Mm7,1,E
88,M,0,E
89,M,5,E
90,M,0,E
91,m,2,E
92,Mm7,0,E
93,M,5,E
94,Mm7,0,E
95,M,5,E
96,m,2,E
97,Mm7,0,E
98,M,0,E
99,Mm7,0,E
100,M,5,E
101,o,1,E
102,M,5,E
103,Mm7,0,E
104,M,5,E
105,Mm7,0,E
106,M,5,E
107,o7,1,E
108,M,5,E
109,m,1,E
110,M,3,E
111,o7,4,E
112,o7,5,E
113,M,0,E
114,M,5,E
115,o,1,E
116,M,5,E
117,o,4,E
118,M,5,E
119,Mm7,0,E
120,M,5,E
121,o7,5,E
122,M,5,E
123,m,1,E
124,M,3,E
125,m,1,E
126,Mm7,1,E
127,M,0,E
128,Mm7,0,E
129,M,5,E
130,Mm7,0,E
131,M,5,E
132,Mm7,0,E
133,M,5,E
134,Mm7,0,E
135,M,5,E
136,Mm7,0,E
137,M,5,E
138,Mm7,0,E
139,M,5,E
140,Mm7,0,E
141,M,5,E
142,Mm7,1,E
143,M,0,E
144,Mm7,1,E
145,M,0,E
146,Mm7,1,E
147,M,0,E
148,Mm7,1,E
149,M,0,E
150,Mm7,1,E
151,M,0,E
152,M,5,E
153,m,2,E
154,M,4,E
155,M,0,E
156,Mm7,1,E
157,M,0,E
158,M,5,E
159,m,2,E
160,M,4,E
161,m,3,E
162,M,5,E
163,M,1,E
164,m,0,E
165,m,4,E
166,Mm7,5,E
167,M,0,E
168,Mm7,1,E
169,M,0,E
170,M,5,E
171,Mm7,2,E
172,M,1,E
173,M,2,E
174,Mm7,1,E
175,M,0,E
176,M,1,E
177,Mm7,1,E
178,M,0,E
179,M,5,E
180,Mm7,2,E
181,M,1,E
182,M,2,E
183,Mm7,1,E
184,M,0,E
185,Mm7,1,E
186,M,0,E
187,Mm7,1,E
188,M,0,E
189,M,5,E
190,M,0,E
191,M,5,E
192,Mm7,2,E
193,M,1,E
194,Mm7,1,E
195,M,0,E
196,Mm7,1,E
197,M,0,E
198,Mm7,1,E
199,M,0,E
200,Mm7,1,E
201,M,0,E
202,Mm7,1,E
203,M,0,E
204,Mm7,1,E
205,M,0,E
206,Mm7,1,E
207,M,0,E
208,Mm7,1,E
209,M,0,E
210,Mm7,1,E
211,M,0,E
212,m,0,E
213,M,0,E
214,Mm7,1,E
215,M,0,E
216,Mm7,1,E
217,M,0,E
218,Mm7,1,E
219,M,0,E
220,Mm7,1,E
221,M,0,E
222,Mm7,1,E
223,M,0,E
224,Mm7,1,E
225,M,0,E
226,Mm7,1,E
227,M,0,E
228,Mm7,1,E
229,M,0,E
230,Mm7,1,E
231,M,0,E
232,M,5,E
233,M,0,E
234,m,2,E
235,Mm7,0,E
236,M,5,E
237,Mm7,0,E
238,M,5,E
239,m,2,E
240,Mm7,0,E
241,M,0,E
242,Mm7,0,E
243,M,5,E
244,o,1,E
245,M,5,E
246,Mm7,0,E
247,M,5,E
248,Mm7,0,E
249,M,5,E
250,o7,1,E
251,M,5,E
252,m,1,E
253,M,3,E
254,o7,0,E
255,o7,5,E
256,M,0,E
257,M,5,E
258,o,1,E
259,M,5,E
260,o,4,E
261,M,5,E
262,Mm7,0,E
263,M,5,E
264,o7,5,E
265,M,5,E
266,m,1,E
267,M,3,E
268,m,1,E
269,Mm7,1,E
270,M,0,E
271,Mm7,0,E
272,M,5,E
273,Mm7,0,E
274,M,5,E
275,Mm7,0,E
276,M,5,E
277,Mm7,0,E
278,M,5,E
279,Mm7,0,E
280,M,5,E
281,Mm7,0,E
282,M,5,E
283,Mm7,0,E
284,M,5,E
285,Mm7,1,E
286,M,0,E
287,Mm7,1,E
288,M,0,E
289,Mm7,1,E
290,M,0,E
291,Mm7,1,E
292,M,0,E
293,Mm7,1,E
294,M,0,E
295,M,5,E
296,m,2,E
297,M,4,E
298,M,0,E
299,Mm7,1,E
300,M,0,E
301,M,5,E
302,m,2,E
303,M,4,E
304,m,3,E
305,M,5,E
306,M,1,E
307,m,0,E
308,m,4,E
309,Mm7,5,E
310,M,0,E
311,Mm7,1,E
312,M,0,E
313,Mm7,2,E
314,M,1,E
315,M,2,E
316,Mm7,1,E
317,M,0,E
318,M,1,E
319,Mm7,1,E
320,M,0,E
321,M,5,E
322,Mm7,2,E
323,M,1,E
324,M,2,E
325,Mm7,1,E
326,M,0,E
327,Mm7,1,E
328,M,0,E
329,Mm7,1,E
330,M,0,E
331,M,5,E
332,M,0,E
333,M,5,E
334,Mm7,2,E
335,M,1,E
336,Mm7,1,E
337,M,0,E
338,M,4,E
339,m,3,E
340,M,5,E
341,M,1,E
342,m,0,E
343,m,4,E
344,Mm7,5,E
345,M,0,E
346,Mm7,1,E
347,M,0,E
348,M,5,E
349,Mm7,2,E
350,M,1,E
351,Mm7,2,E
352,Mm7,1,E
353,M,0,E
354,M,1,E
355,Mm7,1,E
356,M,0,E
357,M,5,E
358,Mm7,2,E
359,M,1,E
360,M,2,E
361,Mm7,1,E
362,M,0,E
363,Mm7,1,E
364,M,0,E
365,Mm7,1,E
366,M,0,E
367,M,5,E
368,M,0,E
369,M,5,E
370,Mm7,2,E
371,M,1,E
372,Mm7,1,E
373,M,0,E
374,Mm7,1,E
375,M,0,E
376,Mm7,1,E
377,M,0,E
378,m,2,E
379,M,5,E
380,Mm7,0,E
381,M,5,E
382,Mm7,0,E
383,M,5,E
384,Mm7,0,E
385,M,5,E
386,Mm7,0,E
387,M,5,E
388,M,0,E
389,Mm7,1,E
390,M,0,E
391,M,1,E
392,M,0,E
393,Mm7,1,E
394,M,1,E
395,Mm7,2,E
396,Mm7,1,E
397,M,0,E
398,Mm7,1,E
399,M,0,E
400,Mm7,1,E
401,M,0,E
402,Mm7,1,E
403,M,0,E
404,M,4,E
